spot	Activated neural stem cell	Astrocyte	Basket cell	Bergmann glial cell	CCK basket cell	Cajal-Retzius cell	Chandelier cell	Dorsal otocyst	Early intermediate precursor cell	Early neuroblast	Endothelial cell	Ependymal cell	Immature olfactory sensory neuron	Interneuron-selective cell	Late activated neural stem cell	Late neuroblast	Long-projecting GABAergic cell	Macrophage	Martinotti cell	Mature olfactory sensory neuron	Microglial cell	Mural cell	Neural stem cell	Neuroblast	Neuron	O cell	Olfactory ensheathing glia	Olfactory sensory neuron	Oligodendrocyte	Oligodendrocyte precursor cell	Precursor cell	Progenitor cell	Quiescent neural stem cell	Smooth muscle cell	Type I spiral ganglion neuron	Type IA spiral ganglion neuron	Type IB spiral ganglion neuron	Type IC spiral ganglion neuron	Type II spiral ganglion neuron	Ventral otocyst
34x18	0.00856276	0.14615548	0.0088703	0.037896886	0.00601785	0.008061885	0.012614802	0.05829121	0.007559309	0.00490439	0.009661258	0.007443838	0.10146424	0.024252767	0.084102094	0.003924421	0.032217197	0.0075128702	0.0073150997	0.0050898893	0.0077127926	0.00943313	0.043217823	0.018940296	0.0056998953	0.0056300787	0.020890122	0.030406363	0.0091494825	0.0072111655	0.0037382	0.10324664	0.03472069	0.008984304	0.01826341	0.0068937764	0.031531967	0.015083909	0.028825082	0.008502374
46x40	0.014514742	0.056302786	0.024212673	0.016364165	0.022787606	0.030234281	0.066948995	0.009306269	0.01014573	0.005615028	0.018994858	0.0079376465	0.007682629	0.009966754	0.009214434	0.051609747	0.0009783697	0.020824563	0.0042226464	0.0050525423	0.005977979	0.0114749875	0.031387795	0.00520589	0.004649272	0.027756805	0.004150842	0.010430758	0.030209007	0.014654443	0.12364009	0.006911147	0.05177809	0.03581672	0.0586447	0.038444728	0.030951947	0.006080545	0.0033292593	0.105588555
54x32	0.008599862	0.047520872	0.045298066	0.03446758	0.0108193625	0.012728614	0.0033125163	0.029692419	0.007992645	0.021640051	0.15413618	0.01779149	0.01952518	0.00433272	0.01071436	0.01688697	0.007963511	0.016808162	0.0058602444	0.011290553	0.0220461	0.017963126	0.0224242	0.004744286	0.0029640514	0.040954135	0.023356976	0.023921724	0.029719397	0.010464687	0.004611619	0.011868954	0.14919294	0.030137815	0.008058345	0.011983588	0.007675549	0.0008504203	0.0015619644	0.088118814
53x95	0.0053633563	0.07496963	0.01534762	0.01929898	0.021797793	0.029583976	0.05180758	0.0172042	0.084862374	0.08741193	0.013603794	0.011307952	0.016681042	0.008451622	0.009510776	0.0043249098	0.012139372	0.006366239	0.01319028	0.0074299043	0.030978233	0.0026602899	0.0147797335	0.051461805	0.036400206	0.006466058	0.014165745	0.08553762	0.007434868	0.00903645	0.010348836	0.005197606	0.13894342	0.006479818	0.010416239	0.0072400314	0.009364334	0.014803376	0.02093096	0.0067010815
17x91	0.0036415383	0.009954378	0.0024186887	0.026676083	0.0031407624	0.004109635	0.010101238	0.017210428	0.0062723067	0.09855091	0.0077260523	0.01589129	0.003044139	0.027699547	0.0042044255	0.025994282	0.025639769	0.02679597	0.17522521	0.0021758322	0.015024055	0.012318881	0.026173659	0.0036060757	0.017680634	0.004624654	0.0057091676	0.0029568889	0.0037627127	0.00066364126	0.2109249	0.00354059	0.024403553	0.04436567	0.028943097	0.0047434955	0.0063028065	0.03486068	0.012570055	0.040352337
20x64	0.050292082	0.020728553	0.01823394	0.015679277	0.009350578	0.0066053686	0.010827143	0.009857091	0.008850635	0.01166387	0.011232443	0.017710462	0.005345274	0.063316435	0.0052220537	0.0066343523	0.0029142417	0.031002918	0.015603513	0.022830904	0.017004484	0.038180232	0.08775428	0.014531277	0.019159362	0.009349049	0.017424066	0.0023635726	0.008990554	0.007957532	0.010881266	0.2137229	0.073309794	0.014372301	0.0031136721	0.04452669	0.015787829	0.01472108	0.00645128	0.036497694
50x38	0.006988448	0.10783421	0.09597124	0.014879106	0.0070481915	0.005247081	0.02102486	0.0078021553	0.0132143665	0.009629643	0.0077394177	0.0042389007	0.07439533	0.005117195	0.0061691166	0.013917347	0.0020562361	0.0037827187	0.0060495585	0.014951601	0.013523528	0.0049696728	0.00901766	0.02246277	0.0064445455	0.14904456	0.010604309	0.010727279	0.058137815	0.0159607	0.0151132075	0.013215306	0.03515186	0.0130980965	0.04539312	0.05559526	0.0065204604	0.03151242	0.0038451285	0.05160561
61x21	0.0022778576	0.0055955537	0.0014408225	0.00033158218	0.0015270879	0.010743904	0.0013629906	0.020319374	0.0045808074	0.022579694	0.0020060819	0.0323019	0.58799046	0.0009545997	0.015337063	0.013049891	0.009253132	0.01005523	0.066002116	0.009137919	0.06295198	0.0026081107	0.0030042098	0.0068360306	0.0022590999	0.0018772506	0.0030760404	0.004014242	0.004441806	0.00532338	0.001946338	0.007827788	0.0022475442	0.00048537808	0.0027392353	0.0009716264	0.011211345	0.009582825	0.04475526	0.0049923994
27x83	0.004344414	0.0029623248	0.0019877926	0.001047611	0.0023987477	0.0066056345	0.0017590271	0.0017068582	0.015519068	0.0057418775	0.00095888245	0.0021533046	0.0023020238	0.0075036823	0.0024644122	0.0034610422	0.004636457	0.00495479	0.0027480593	0.7557092	0.005412829	0.0019046909	0.0075692777	0.015648087	0.012378798	0.004063482	0.00015996072	0.025081515	0.0024745415	0.0010487916	0.009989966	0.0048478404	0.004932453	0.002628546	0.008151994	0.002815873	0.005058616	0.0437864	0.010280736	0.0008004469
17x47	0.0023759166	0.0036975509	0.055171743	0.0027095412	0.0023433527	0.10084247	0.0029852134	0.012483764	0.08519526	0.014570977	0.007484605	0.004452616	0.004195652	0.13586217	0.017615762	0.014576352	0.02800541	0.0015255372	0.008081452	0.008319109	0.0043102484	0.0030403887	0.0025201836	0.021684138	0.061575484	0.00550153	0.0047762874	0.005464123	0.0039623436	0.0012598918	0.07963429	0.014596081	0.003675503	0.003356885	0.110829175	0.14482056	0.0023944632	0.008623119	0.0022298414	0.0032510408
25x93	0.00411521	0.04368127	0.22556762	0.011458361	0.005787841	0.010304099	0.06845499	0.0066539054	0.0059582116	0.0048655835	0.010074933	0.0025410126	0.002430381	0.046842735	0.0073037157	0.0050008474	0.002459806	0.041825134	0.08607175	0.0047488534	0.003216411	0.0073737814	0.0054427236	0.03320158	0.030134954	0.0020994018	0.019853728	0.001808262	0.0041855024	0.0030705305	0.013034705	0.0071976273	0.061138652	0.025001531	0.13362545	0.007324524	0.018689418	0.014920047	0.003931812	0.008603139
25x17	0.048244234	0.00064833317	0.007416201	0.00061362784	0.0023419047	0.0011265418	0.000610127	0.0005416877	0.0025401227	0.001344349	0.009743849	0.08441489	0.0014762724	0.0005145331	0.0020630057	0.0010666244	0.0014010235	0.04623964	0.001666391	0.000759675	0.62707597	0.03541895	0.0032876693	0.00059088686	0.0006874922	0.0012266958	0.032392904	0.0015003863	0.0017816551	0.00079612	0.0012842147	0.00085295655	0.0010107065	0.029774489	0.000869676	0.0009953179	0.0042555626	0.0004777745	0.0035122174	0.03743541
10x32	0.024519462	0.0054682004	0.30945376	0.0063089933	0.023803161	0.034766518	0.006482522	0.0077420156	0.006381405	0.005219366	0.005751353	0.014250672	0.0068929177	0.025683759	0.004281039	0.005931929	0.0054427306	0.003480767	0.0019239284	0.01825188	0.0038398323	0.0051660147	0.01715834	0.06477926	0.05977051	0.007942011	0.002726909	0.09678118	0.004855313	0.0016477855	0.00779385	0.008970482	0.002376856	0.008618422	0.09387038	0.030383918	0.0017954572	0.051418465	0.0028140568	0.0052546035
41x49	0.0043162396	0.1284149	0.031783562	0.023567807	0.008150166	0.013631726	0.06605181	0.0065280683	0.0061671766	0.0066232816	0.029981809	0.006104934	0.004097407	0.0057748733	0.009777338	0.088072374	0.001320608	0.009719517	0.0035076104	0.009159103	0.006094966	0.02895554	0.0076345038	0.004705036	0.0059352694	0.044016574	0.0415415	0.0071497	0.09823473	0.036651894	0.004925245	0.009194692	0.05719966	0.061149646	0.024883984	0.043602835	0.027306162	0.009283128	0.0034927947	0.015291846
31x27	0.03309702	0.12424227	0.08488377	0.027147902	0.005633011	0.008993742	0.020098656	0.011447357	0.007452975	0.0044963663	0.007989397	0.03365502	0.17073259	0.041778963	0.01309059	0.008418612	0.018151581	0.015979268	0.012170257	0.008724497	0.025278281	0.010866543	0.010119223	0.003767266	0.0056662178	0.013005966	0.008947812	0.0060281064	0.009008624	0.010936695	0.009815586	0.007759591	0.11286742	0.01054142	0.013060929	0.013353808	0.012156531	0.029290034	0.019801147	0.00954495
59x85	0.011283668	0.027549636	0.0071345223	0.01156621	0.0081151165	0.012459488	0.008735899	0.043585088	0.194809	0.014970857	0.032471564	0.017638572	0.026975779	0.007885262	0.006935447	0.005362258	0.0034786663	0.04212263	0.04666656	0.008388435	0.09501524	0.021065181	0.008608038	0.029175933	0.07663383	0.006434598	0.010035777	0.029526949	0.0055679167	0.010183639	0.008639948	0.008088422	0.051571656	0.02115162	0.0068976264	0.023611156	0.009881369	0.009390758	0.0195406	0.010845109
40x60	0.015555226	0.0792591	0.006508769	0.025540285	0.038388535	0.022268634	0.017923672	0.02127467	0.01066044	0.01102671	0.015388652	0.017932137	0.05917452	0.0068525467	0.004500012	0.0637198	0.0048285816	0.042696185	0.005957467	0.005045793	0.022104818	0.0135574965	0.08482264	0.023766624	0.003152278	0.06671324	0.02228138	0.0091107385	0.065274976	0.0091733	0.010528608	0.012155842	0.071547374	0.02211759	0.014064999	0.026627189	0.030455131	0.0037954752	0.00526696	0.008981675
39x55	0.014003885	0.011156226	0.0045794784	0.028862378	0.0062123137	0.006188699	0.004267351	0.0084390715	0.0046326183	0.002086903	0.09512062	0.0075559197	0.020990428	0.0024428228	0.0037785617	0.008214102	0.002800359	0.017604804	0.007413866	0.013319485	0.0050571277	0.39178127	0.009962335	0.00358038	0.002756231	0.060896676	0.043465685	0.021386655	0.05841993	0.018258495	0.007431939	0.0023845343	0.0055761966	0.045839418	0.00882694	0.013201885	0.015427466	0.0012356422	0.0044941935	0.010347218
59x61	0.065724604	0.050855275	0.045454726	0.028677847	0.018785486	0.0056919456	0.008481178	0.052544076	0.008520946	0.009666313	0.04642041	0.010261489	0.0118996315	0.009250046	0.0040929257	0.014164922	0.06293588	0.07910903	0.003349429	0.0072905207	0.010908248	0.07081313	0.074999794	0.04263979	0.013453363	0.0064250384	0.015832081	0.006317524	0.006869116	0.005258513	0.022825379	0.009251137	0.06969788	0.036727063	0.005427616	0.0031326115	0.016769025	0.0050396617	0.029300882	0.00513552
55x83	0.007222342	0.00760553	0.025157705	0.009320834	0.04090569	0.0073969583	0.0095889745	0.009592239	0.23504812	0.06718602	0.020332303	0.017741457	0.011070137	0.028169328	0.011044638	0.0055976845	0.027314179	0.048627872	0.005788591	0.005897054	0.028577458	0.007670691	0.035018552	0.023739401	0.04220688	0.009484975	0.013815298	0.011176156	0.0053049405	0.011302337	0.014106898	0.0050385385	0.043492302	0.018058578	0.006280793	0.013169729	0.015172891	0.032575686	0.019815417	0.043384794
49x51	0.0031721448	0.003357112	0.55303514	0.0016630966	0.0071541243	0.013176374	0.002402544	0.004166369	0.0054834844	0.0023187432	0.0067051244	0.0029928517	0.019846559	0.0029231736	0.03949052	0.048290156	0.013985732	0.0073928693	0.0032310255	0.006856359	0.04893852	0.0027789369	0.0025210883	0.0041988436	0.009602389	0.014953556	0.0029518967	0.015192513	0.009214048	0.018762235	0.01889387	0.0034472174	0.003562245	0.0023010399	0.050951187	0.015378881	0.01931144	0.0055333795	0.00096873695	0.0028944805
11x65	0.0010814272	0.0025566653	0.004986705	0.003979068	0.04397026	0.0050882115	0.030620808	0.060807783	0.004449605	0.0040844833	0.0031792463	0.0102053955	0.0029535848	0.009667586	0.0010254495	0.0069453777	0.1389689	0.0058253184	0.07500371	0.026217239	0.0038183394	0.0045826584	0.0059676925	0.16826539	0.08970979	0.0018967581	0.0012120885	0.007504993	0.0032628998	0.0023994902	0.0073453765	0.009645064	0.0041665137	0.0015041339	0.04737331	0.005470674	0.13954687	0.049630035	0.0040304116	0.0010506612
68x36	0.002545865	0.0014592475	0.0064063044	0.0015850031	0.007019418	0.0030300845	0.0027580643	0.001310569	0.0077462927	0.004407015	0.0013778056	0.009439607	0.13759483	0.010304754	0.0048645763	0.54776406	0.048517127	0.00084414834	0.0029834174	0.014494329	0.0026634498	0.0034857586	0.0029069383	0.0054532597	0.036874667	0.002591792	0.002301574	0.02540908	0.0070940573	0.0050605326	0.010373956	0.005112804	0.0017685504	0.00084538455	0.0044692913	0.004159857	0.0048566614	0.03828892	0.017950859	0.0018800689
33x97	0.004438499	0.0048678755	0.0035876157	0.0025365413	0.007850157	0.0019742644	0.121452175	0.006848951	0.004978876	0.22297141	0.0026326652	0.0076363534	0.010815008	0.074032255	0.0069604013	0.010086595	0.087194905	0.0052299756	0.030050492	0.005492361	0.0048096436	0.0032501125	0.0029567068	0.02964334	0.091185994	0.0027454316	0.0029676943	0.004628031	0.0063235792	0.0014333318	0.11587036	0.0124173695	0.0063624224	0.0029254274	0.011308197	0.0022219978	0.004921523	0.048895124	0.01900531	0.004491021
47x65	0.044707347	0.02192149	0.011001882	0.035872087	0.03992179	0.014892386	0.018168153	0.01035536	0.13219447	0.002337982	0.0087599475	0.013376699	0.015473223	0.0041406667	0.026965309	0.0076431236	0.005903824	0.0024639633	0.022441318	0.036723435	0.009216574	0.008613178	0.034806497	0.024012985	0.005616422	0.09917212	0.022282412	0.010904717	0.06275	0.064496286	0.010525422	0.013897722	0.08458033	0.013137572	0.010306107	0.009547646	0.003212903	0.005653282	0.009358527	0.02264491
44x34	0.0038641412	0.02678832	0.0075674355	0.008566981	0.04338975	0.019426411	0.12597187	0.085479945	0.0064867646	0.018512415	0.008432387	0.009684863	0.0048109107	0.006189481	0.0028188885	0.005440316	0.0034603104	0.004286701	0.0023331773	0.01754796	0.010609199	0.007847834	0.005741036	0.002446267	0.0042028613	0.06634933	0.015739653	0.19808492	0.0909042	0.03671703	0.0079378	0.0068823006	0.005788895	0.036888205	0.012852356	0.01930171	0.019460257	0.006075487	0.008577576	0.026534017
59x57	0.006839183	0.04488547	0.054250922	0.067792214	0.0048904596	0.0058891894	0.0034949924	0.0058617415	0.07291678	0.0100157065	0.014701566	0.009619492	0.05716184	0.017854637	0.006872823	0.005714245	0.05298181	0.0081994785	0.047752276	0.021784257	0.017740706	0.014997678	0.12392065	0.0073117856	0.030768976	0.010519739	0.013468891	0.029863978	0.00846759	0.010115654	0.0041211974	0.01157266	0.03908449	0.007874136	0.010069407	0.0047784764	0.021330765	0.018836413	0.026255231	0.06942249
51x69	0.0141913425	0.051593937	0.005240273	0.015641196	0.0724209	0.0034926557	0.010465487	0.015790055	0.10290563	0.091836005	0.022616953	0.0038915656	0.0117830075	0.015877523	0.02460704	0.0047172043	0.007484297	0.0058759125	0.0068653394	0.005299871	0.011865389	0.0041518803	0.072526515	0.007631109	0.015162018	0.039350837	0.022790488	0.033858884	0.026890002	0.016694847	0.0059797475	0.01668083	0.1443671	0.005471238	0.0068659857	0.008726586	0.006737859	0.0073235463	0.020826897	0.033501912
58x62	0.009573884	0.12518857	0.045343183	0.024436733	0.00388489	0.0026727626	0.018315889	0.06928177	0.115325496	0.02715278	0.02818994	0.003751485	0.037033364	0.0063069025	0.010059892	0.020214507	0.01520978	0.015371379	0.016907778	0.008592137	0.0076075904	0.033578787	0.01861447	0.037696853	0.011133573	0.008468427	0.021708889	0.009840315	0.009397929	0.006639613	0.0059815543	0.011698564	0.13481206	0.0274167	0.0059320116	0.011385397	0.007980872	0.0036791395	0.007922133	0.01569199
16x56	0.10938263	0.018080875	0.003528667	0.009070478	0.01735442	0.017936138	0.0050353063	0.0113631915	0.13020167	0.010128511	0.035056245	0.014841768	0.009884215	0.006810779	0.086197704	0.009662553	0.021814862	0.017186034	0.005621604	0.014282444	0.02052868	0.028642718	0.0474467	0.054610476	0.0069490685	0.019817915	0.020638686	0.006865632	0.022543633	0.005675286	0.012100378	0.08864471	0.049351264	0.018472776	0.0052589728	0.0055137114	0.0057824897	0.0062361467	0.012367968	0.009112715
60x50	0.08155456	0.21425547	0.0030021642	0.06596978	0.0044776783	0.0027462149	0.0018531197	0.020167174	0.007587076	0.009894837	0.010955503	0.017768962	0.06186504	0.0031577768	0.0035375236	0.007099012	0.002391801	0.029666638	0.02305666	0.005262103	0.04373999	0.01393008	0.07320628	0.0021875375	0.002096994	0.016513703	0.020684129	0.015135938	0.0051245377	0.005563496	0.004054802	0.00386016	0.14732063	0.026585441	0.0022840775	0.0019611914	0.0023378537	0.0017776365	0.004988125	0.030378355
65x29	0.01447271	0.0044735735	0.0050281854	0.0030645928	0.020969857	0.008357235	0.0013323192	0.0030787727	0.008389203	0.08826526	0.0045514298	0.01816602	0.187866	0.002225601	0.09909024	0.113850094	0.11673746	0.008336914	0.0068861097	0.022325447	0.009994697	0.00433673	0.00751388	0.00850925	0.017595213	0.009234339	0.0065180613	0.04075322	0.008582768	0.004257508	0.07879199	0.011223577	0.007804648	0.003671015	0.002688014	0.0051099705	0.0046574357	0.01340482	0.009946727	0.007939043
28x22	0.029683307	0.009273084	0.0047069555	0.011971593	0.0037216456	0.0048648845	0.0063198996	0.007600955	0.012639282	0.0042106304	0.17937344	0.0499834	0.09276137	0.0022322927	0.05958371	0.026422715	0.0076062037	0.035176873	0.0038257162	0.008726578	0.024791881	0.14271714	0.026869893	0.005308064	0.0023894764	0.015206195	0.041754283	0.005234288	0.026435416	0.0025591995	0.011938069	0.0060160956	0.004248274	0.05990266	0.0029853447	0.0037133745	0.009600661	0.004249127	0.018741937	0.024654092
49x29	0.005770307	0.013060112	0.005544385	0.005190395	0.0049906354	0.15040381	0.028357364	0.020141795	0.0071230466	0.004653805	0.01704917	0.01371436	0.011300097	0.008843681	0.0035875947	0.019936463	0.0024683164	0.025933828	0.004486041	0.0022536227	0.04579648	0.008467442	0.005959718	0.0029087008	0.006687543	0.10893395	0.012845558	0.036079936	0.13126554	0.022142086	0.005239395	0.009418903	0.0041540517	0.0142471865	0.03264571	0.056056276	0.033584192	0.0039782594	0.0086735925	0.096106716
31x53	0.004236318	0.06905373	0.094083145	0.03950612	0.013405166	0.006842505	0.039264187	0.01223511	0.11704374	0.006009341	0.04977731	0.0024059797	0.006968485	0.045090165	0.003732529	0.008831165	0.001516672	0.020189593	0.0041926107	0.0033952384	0.010882265	0.054895796	0.006964331	0.0032516737	0.005297868	0.020460248	0.04526778	0.018771548	0.016606838	0.009271422	0.009019575	0.010540465	0.057367887	0.11564085	0.02105076	0.016807402	0.011742373	0.004804116	0.005548384	0.008029362
46x54	0.012017561	0.04350217	0.11617478	0.03498487	0.037864603	0.028270457	0.015748179	0.0054589203	0.13230667	0.017265815	0.00860356	0.021282462	0.0046788943	0.0066453665	0.0047828523	0.0036201917	0.0020387233	0.005359088	0.007981435	0.010897301	0.004179571	0.005295761	0.0068682726	0.009925482	0.0040954505	0.10540834	0.0030336906	0.0030244293	0.0656244	0.03156793	0.005451206	0.003968002	0.14064267	0.0046690246	0.039708324	0.0075030704	0.02648148	0.005604791	0.0011294178	0.0063347854
44x66	0.12226135	0.029897997	0.038388003	0.052859396	0.015711434	0.026310388	0.005081296	0.008268872	0.018390175	0.019334348	0.013708706	0.012485074	0.013213627	0.0072316285	0.031227862	0.016562998	0.0023224866	0.0030065917	0.0109108295	0.005590383	0.012222111	0.008466376	0.042432807	0.015183976	0.0072902357	0.08672321	0.03550519	0.012802503	0.083390236	0.027589394	0.006977843	0.010197817	0.1302497	0.005423266	0.0081664445	0.008989242	0.033376887	0.005901692	0.0034672336	0.0028804198
35x39	0.0048366184	0.09479127	0.04140095	0.037924252	0.009982833	0.024304535	0.019395294	0.01127834	0.40869713	0.0032912833	0.0027972877	0.008166993	0.020179415	0.011456699	0.005706622	0.004508366	0.0014868311	0.019122183	0.009950485	0.0071753273	0.0073557515	0.007530253	0.010417428	0.0015844769	0.00463977	0.0065402575	0.002722281	0.009046238	0.0069864243	0.035019647	0.0047575166	0.0043432745	0.030503633	0.013246983	0.034785066	0.024411019	0.0040701367	0.0016549464	0.0064863474	0.03744583
35x35	0.003834599	0.041083362	0.003943048	0.046132065	0.03032951	0.0022329283	0.024540858	0.023487307	0.0062233494	0.019239282	0.0050940383	0.0139890425	0.004279262	0.0019736376	0.0075226487	0.021329511	0.0063044033	0.041985165	0.0015849416	0.019939588	0.02882281	0.00942446	0.011071091	0.003308553	0.008944084	0.045036823	0.12632154	0.05816668	0.07346701	0.2007966	0.0054011755	0.0070843645	0.008653385	0.018040163	0.00641007	0.016884722	0.015264808	0.0037094606	0.018707115	0.009436496
